,type-id,instance-id,timestamp,value
19595,263251,224285,2009-12-25,0.45
19619,263251,224285,2009-12-26,0.42
19643,263251,224285,2009-12-27,0.5
19667,263251,224285,2009-12-28,0.52
19691,263251,224285,2009-12-29,0.85
19715,263251,224285,2009-12-30,1.0
19739,263251,224285,2009-12-31,0.85
19763,263251,224285,2010-01-01,1.0
19787,263251,224285,2010-01-02,0.86
19811,263251,224285,2010-01-03,0.65
19835,263251,224285,2010-01-04,0.49
19859,263251,224285,2010-01-05,0.48
19883,263251,224285,2010-01-06,1.0
19907,263251,224285,2010-01-07,0.87
19931,263251,224285,2010-01-08,0.74
19955,263251,224285,2010-01-09,0.92
19979,263251,224285,2010-01-10,0.67
20003,263251,224285,2010-01-11,0.62
20027,263251,224285,2010-01-12,0.58
20051,263251,224285,2010-01-13,1.0
20075,263251,224285,2010-01-14,0.66
20099,263251,224285,2010-01-15,0.37
20123,263251,224285,2010-01-16,0.43
20147,263251,224285,2010-01-17,0.48
20171,263251,224285,2010-01-18,0.61
20195,263251,224285,2010-01-19,0.8
20219,263251,224285,2010-01-20,0.81
20243,263251,224285,2010-01-21,0.65
20267,263251,224285,2010-01-22,1.0
20291,263251,224285,2010-01-23,0.99
20315,263251,224285,2010-01-24,0.74
20339,263251,224285,2010-01-25,0.95
20363,263251,224285,2010-01-26,1.0
20387,263251,224285,2010-01-27,1.0
20411,263251,224285,2010-01-28,0.88
20435,263251,224285,2010-01-29,0.62
20459,263251,224285,2010-01-30,0.95
20483,263251,224285,2010-01-31,1.0
20507,263251,224285,2010-02-01,0.98
20531,263251,224285,2010-02-02,0.78
20555,263251,224285,2010-02-03,0.91
20579,263251,224285,2010-02-04,0.71
20603,263251,224285,2010-02-05,0.97
20627,263251,224285,2010-02-06,0.62
20651,263251,224285,2010-02-07,0.71
20675,263251,224285,2010-02-08,0.84
20699,263251,224285,2010-02-09,0.7
20723,263251,224285,2010-02-10,0.54
20747,263251,224285,2010-02-11,0.84
20771,263251,224285,2010-02-12,0.83
20795,263251,224285,2010-02-13,0.9
20819,263251,224285,2010-02-14,0.5
20843,263251,224285,2010-02-15,0.88
20867,263251,224285,2010-02-16,0.74
20891,263251,224285,2010-02-17,0.78
20915,263251,224285,2010-02-18,0.59
20939,263251,224285,2010-02-19,0.76
20963,263251,224285,2010-02-20,0.61
20987,263251,224285,2010-02-21,0.45
21011,263251,224285,2010-02-22,0.63
21035,263251,224285,2010-02-23,0.31
21059,263251,224285,2010-02-24,1.0
21083,263251,224285,2010-02-25,0.91
21107,263251,224285,2010-02-26,0.53
21131,263251,224285,2010-02-27,0.89
21155,263251,224285,2010-02-28,1.0
21179,263251,224285,2010-03-01,0.54
21203,263251,224285,2010-03-02,0.43
21227,263251,224285,2010-03-03,0.73
21251,263251,224285,2010-03-04,0.84
21275,263251,224285,2010-03-05,0.58
21299,263251,224285,2010-03-06,0.45
21323,263251,224285,2010-03-07,0.55
21347,263251,224285,2010-03-08,0.64
21371,263251,224285,2010-03-09,0.72
21395,263251,224285,2010-03-10,0.87
21419,263251,224285,2010-03-11,0.49
21443,263251,224285,2010-03-12,0.53
21467,263251,224285,2010-03-13,0.96
21491,263251,224285,2010-03-14,0.69
21515,263251,224285,2010-03-15,0.29
21539,263251,224285,2010-03-16,0.27
21563,263251,224285,2010-03-17,0.49
21587,263251,224285,2010-03-18,0.55
21611,263251,224285,2010-03-19,0.3
21635,263251,224285,2010-03-20,0.25
21659,263251,224285,2010-03-21,0.27
21683,263251,224285,2010-03-22,0.78
21707,263251,224285,2010-03-23,0.58
21731,263251,224285,2010-03-24,0.37
21755,263251,224285,2010-03-25,1.0
21779,263251,224285,2010-03-26,0.61
21803,263251,224285,2010-03-27,0.51
21827,263251,224285,2010-03-28,0.28
21851,263251,224285,2010-03-29,0.42
21875,263251,224285,2010-03-30,1.0
21899,263251,224285,2010-03-31,0.7
21923,263251,224285,2010-04-01,0.77
21947,263251,224285,2010-04-02,0.73
21971,263251,224285,2010-04-03,0.78
21995,263251,224285,2010-04-04,0.66
22019,263251,224285,2010-04-05,0.86
22043,263251,224285,2010-04-06,0.54
22067,263251,224285,2010-04-07,0.51
22091,263251,224285,2010-04-08,0.81
22115,263251,224285,2010-04-09,0.35
22139,263251,224285,2010-04-10,0.27
22163,263251,224285,2010-04-11,0.48
22187,263251,224285,2010-04-12,0.69
22211,263251,224285,2010-04-13,0.77
22235,263251,224285,2010-04-14,0.31
22259,263251,224285,2010-04-15,0.35
22283,263251,224285,2010-04-16,0.26
